user_id,age,gender,location,preferred_language,device_type,payment_method,auto_renew,plan_changes,subscription_start_date,subscription_end_date,months_using,total_revenue_inr,completion_rate,peak_hour_streaming,avg_genre_diversity,most_watched_genre,churn_risk_score,churned
user_1147,39,Male,Mumbai,Marathi,Laptop,UPI,False,0,2022-12-16 20:25:03.641679,2023-03-16 20:25:03.641679,3,2841.08,0.99,Afternoon,6,Horror,4.691363833556498,1
user_1148,62,Male,Chennai,Tamil,Laptop,Net Banking,True,1,2021-07-13 20:25:03.641682,2024-12-24 20:25:03.641682,42,44046.56,0.64,Evening,7,Comedy,0.9083833424469887,0
user_1149,36,Male,Ahmedabad,English,Mobile,Net Banking,True,2,2022-07-24 20:25:03.641685,2025-08-07 20:25:03.641685,37,31743.22,0.88,Evening,4,Comedy,2.0779114765493603,0
user_1150,46,Male,Chennai,English,Mobile,Wallet,False,0,2024-10-15 20:25:03.641688,2027-08-31 20:25:03.641688,35,35889.71,0.88,Evening,6,Comedy,2.7861294118895357,0
user_1151,20,Female,Pune,Bengali,Smart TV,Credit Card,True,1,2023-07-23 20:25:03.641691,2023-08-22 20:25:03.641691,1,819.52,0.8,Night,5,Romance,3.153473762318454,0
user_1152,50,Female,Delhi,Spanish,Tablet,Credit Card,True,0,2023-06-19 20:25:03.641694,2024-09-11 20:25:03.641694,15,15486.87,0.96,Afternoon,7,Romance,1.2057658107165532,0
user_1153,29,Male,Ahmedabad,Telugu,Mobile,UPI,False,0,2023-11-05 20:25:03.641697,2025-10-25 20:25:03.641697,24,28446.7,0.54,Afternoon,4,Drama,3.567069106357102,1
user_1154,38,Female,Chennai,Spanish,Desktop,Wallet,True,0,2023-01-30 20:25:03.641700,2023-03-01 20:25:03.641700,1,1167.49,0.48,Night,4,Drama,4.72133577222888,1
user_1155,47,Male,Hyderabad,Bengali,Smart TV,UPI,True,1,2022-06-19 20:25:03.641703,2025-05-04 20:25:03.641703,35,39204.15,0.89,Evening,2,Comedy,1.7580052076309443,0
user_1156,27,Other,Pune,Marathi,Tablet,Debit Card,False,0,2024-01-19 20:25:03.641706,2025-02-12 20:25:03.641706,13,14077.93,0.44,Evening,4,Romance,3.468957637095358,1
user_1157,64,Female,Hyderabad,Spanish,Desktop,UPI,True,0,2024-10-28 20:25:03.641709,2028-08-08 20:25:03.641709,46,41719.26,0.32,Evening,6,Thriller,1.469326503544962,0
user_1158,40,Female,Bangalore,English,Mobile,Net Banking,True,0,2024-05-29 20:25:03.641712,2026-12-15 20:25:03.641712,31,37359.3,0.97,Afternoon,2,Documentary,1.8250813151205088,0
user_1159,43,Female,Delhi,Marathi,Tablet,UPI,True,1,2022-03-18 20:25:03.641715,2022-07-16 20:25:03.641715,4,4082.01,0.6,Evening,1,Thriller,3.933359455111704,1
user_1160,24,Female,Chennai,Tamil,Mobile,Net Banking,True,0,2023-10-15 20:25:03.641718,2026-08-30 20:25:03.641718,35,31467.89,0.54,Evening,4,Thriller,1.6267954672493037,0
user_1161,64,Other,Delhi,Marathi,Laptop,Wallet,True,0,2024-01-01 20:25:03.641721,2024-03-31 20:25:03.641721,3,3743.97,0.58,Evening,6,Action,3.440054795280118,0
user_1162,58,Male,Hyderabad,Spanish,Tablet,Net Banking,True,1,2021-09-09 20:25:03.641724,2022-01-07 20:25:03.641724,4,4020.45,0.72,Evening,7,Horror,2.403278803883614,0
user_1163,20,Female,Mumbai,Marathi,Smart TV,Wallet,True,1,2021-08-22 20:25:03.641727,2022-11-15 20:25:03.641727,15,14390.09,0.91,Evening,5,Drama,1.045702565765227,0
user_1164,67,Male,Hyderabad,Marathi,Tablet,Net Banking,True,0,2021-10-09 20:25:03.641729,2025-08-19 20:25:03.641729,47,54912.12,0.35,Afternoon,7,Comedy,2.6680542794660997,0
user_1165,67,Male,Hyderabad,Bengali,Smart TV,Debit Card,True,1,2024-06-30 20:25:03.641732,2024-11-27 20:25:03.641732,5,5004.88,0.46,Afternoon,7,Thriller,4.524956130715853,1
user_1166,56,Female,Hyderabad,Marathi,Smart TV,Wallet,True,0,2024-03-28 20:25:03.641735,2027-06-11 20:25:03.641735,39,34030.56,0.76,Evening,6,Action,1.4469336019526111,0
user_1167,54,Female,Ahmedabad,Hindi,Mobile,Wallet,True,1,2022-10-27 20:25:03.641739,2026-07-08 20:25:03.641739,45,44150.82,0.67,Evening,2,Comedy,2.173019516430027,0
user_1168,49,Other,Chennai,Marathi,Smart TV,Credit Card,True,0,2024-07-22 20:25:03.641742,2026-02-12 20:25:03.641742,19,17918.22,0.98,Night,4,Thriller,0.21185798132789047,0
user_1169,27,Female,Ahmedabad,English,Smart TV,UPI,True,0,2024-11-01 20:25:03.641744,2028-07-13 20:25:03.641744,45,43737.43,0.58,Morning,5,Drama,1.8193537034806817,0
user_1170,59,Female,Pune,English,Smart TV,UPI,True,1,2023-11-24 20:25:03.641747,2025-10-14 20:25:03.641747,23,25217.61,0.62,Night,6,Thriller,1.2192308892482835,0
user_1171,26,Male,Hyderabad,Hindi,Smart TV,UPI,True,1,2023-05-10 20:25:03.641750,2026-05-24 20:25:03.641750,37,39215.01,0.91,Evening,2,Sci-Fi,1.3550409558986563,0
user_1172,20,Male,Hyderabad,Bengali,Tablet,Wallet,True,0,2023-03-06 20:25:03.641753,2025-03-25 20:25:03.641753,25,23514.78,0.44,Evening,4,Comedy,1.6019216344283964,0
user_1173,64,Female,Delhi,Telugu,Mobile,UPI,True,1,2024-07-30 20:25:03.641756,2026-11-17 20:25:03.641756,28,22766.99,0.45,Night,4,Thriller,1.982389043440835,0
user_1174,21,Male,Bangalore,English,Desktop,UPI,True,0,2023-01-05 20:25:03.641759,2025-03-25 20:25:03.641759,27,30437.27,0.83,Evening,3,Action,1.2431522260219168,0
user_1175,69,Female,Chennai,Spanish,Desktop,UPI,True,2,2021-12-13 20:25:03.641763,2024-10-28 20:25:03.641763,35,37412.82,0.8,Morning,5,Romance,2.8437019290418357,0
user_1176,22,Male,Hyderabad,Telugu,Laptop,UPI,True,1,2023-03-23 20:25:03.641766,2023-05-22 20:25:03.641766,2,1649.63,0.81,Afternoon,4,Drama,3.3964116283238757,0
user_1177,64,Female,Chennai,Telugu,Tablet,Net Banking,True,0,2023-11-14 20:25:03.641769,2025-04-07 20:25:03.641769,17,20610.88,0.79,Morning,3,Action,2.2701077945532386,0
user_1178,55,Female,Kolkata,Telugu,Laptop,Wallet,True,0,2022-03-12 20:25:03.641772,2023-05-06 20:25:03.641772,14,12654.34,0.56,Morning,5,Documentary,3.677106613824142,1
user_1179,55,Female,Ahmedabad,Marathi,Tablet,Credit Card,True,1,2024-04-26 20:25:03.641775,2026-11-12 20:25:03.641775,31,30837.38,1.0,Afternoon,1,Drama,1.7358238362523473,0
user_1180,32,Male,Chennai,Marathi,Smart TV,UPI,True,0,2022-04-03 20:25:03.641778,2024-05-22 20:25:03.641778,26,27918.82,0.87,Afternoon,3,Comedy,2.0753583481318962,0
user_1181,46,Female,Bangalore,Tamil,Desktop,UPI,False,1,2024-03-28 20:25:03.641782,2025-10-19 20:25:03.641782,19,21563.84,0.56,Night,4,Romance,2.9477949776617303,0
user_1182,63,Male,Hyderabad,Spanish,Desktop,Debit Card,False,1,2023-12-24 20:25:03.641785,2025-10-14 20:25:03.641785,22,22634.91,0.68,Evening,1,Thriller,3.6844296639956955,1
user_1183,59,Female,Ahmedabad,Hindi,Smart TV,Credit Card,True,0,2022-01-13 20:25:03.641788,2025-10-24 20:25:03.641788,46,41767.59,0.62,Evening,3,Sci-Fi,1.360365357977472,0
user_1184,69,Female,Ahmedabad,Telugu,Desktop,Net Banking,True,2,2023-07-24 20:25:03.641792,2026-12-05 20:25:03.641792,41,44889.71,0.86,Night,4,Comedy,2.1715119587578045,0
user_1185,31,Female,Pune,Telugu,Mobile,Credit Card,True,0,2022-12-28 20:25:03.641796,2023-05-27 20:25:03.641796,5,4570.61,0.44,Evening,4,Romance,3.4959239634816996,1
user_1186,65,Male,Delhi,Marathi,Tablet,Wallet,True,0,2023-06-28 20:25:03.641800,2024-06-22 20:25:03.641800,12,12652.08,0.39,Evening,4,Horror,2.857644554912211,0
user_1187,45,Female,Pune,Tamil,Laptop,Credit Card,False,0,2023-04-12 20:25:03.641803,2024-11-02 20:25:03.641803,19,18426.48,0.85,Morning,2,Action,3.57385795333336,1
user_1188,20,Male,Pune,English,Laptop,Net Banking,False,0,2024-05-31 20:25:03.641807,2027-08-14 20:25:03.641807,39,43926.02,0.51,Night,7,Drama,2.9173185767771073,0
user_1189,19,Male,Hyderabad,Hindi,Tablet,Wallet,True,0,2024-02-09 20:25:03.641811,2025-09-01 20:25:03.641811,19,19563.56,0.56,Afternoon,3,Sci-Fi,2.7696115250251223,0
user_1190,19,Male,Bangalore,Telugu,Smart TV,UPI,True,0,2024-09-27 20:25:03.641814,2027-05-15 20:25:03.641814,32,28162.92,0.4,Night,1,Documentary,2.291772457373959,0
user_1191,41,Other,Hyderabad,Hindi,Tablet,Net Banking,True,1,2022-12-22 20:25:03.641818,2026-01-05 20:25:03.641818,37,39375.77,0.87,Evening,4,Thriller,0.6541926773440178,0
user_1192,35,Female,Hyderabad,Spanish,Mobile,Debit Card,True,2,2023-07-06 20:25:03.641822,2024-02-01 20:25:03.641822,7,6588.67,0.3,Night,5,Comedy,4.823318443587105,1
user_1193,64,Male,Pune,English,Laptop,UPI,False,1,2023-04-25 20:25:03.641825,2026-10-06 20:25:03.641825,42,44431.42,0.57,Night,7,Romance,3.0414077047230594,0
user_1194,20,Male,Chennai,Marathi,Mobile,Debit Card,True,1,2022-09-17 20:25:03.641830,2026-02-28 20:25:03.641830,42,45818.81,0.42,Evening,5,Action,1.5475189183774174,0
user_1195,42,Female,Mumbai,Telugu,Tablet,Debit Card,True,0,2024-02-03 20:25:03.641833,2026-10-20 20:25:03.641833,33,33122.59,0.63,Night,4,Romance,1.5135034293127099,0
user_1196,61,Male,Delhi,Marathi,Tablet,Net Banking,False,0,2024-05-03 20:25:03.641836,2028-02-12 20:25:03.641836,46,50040.58,0.61,Evening,7,Horror,2.70632750138362,0
user_1197,65,Male,Pune,Hindi,Desktop,Debit Card,False,0,2021-07-03 20:25:03.641839,2022-08-27 20:25:03.641839,14,14267.25,0.46,Night,1,Thriller,3.9163954416209927,1
user_1198,47,Male,Pune,English,Desktop,Credit Card,False,2,2024-05-29 20:25:03.641843,2026-04-19 20:25:03.641843,23,24829.45,0.83,Night,7,Thriller,3.1786648195348874,0
user_1199,57,Female,Kolkata,Tamil,Laptop,Wallet,False,0,2021-12-16 20:25:03.641846,2022-02-14 20:25:03.641846,2,2275.76,0.66,Afternoon,5,Thriller,5.799497159415852,1
user_1200,64,Male,Hyderabad,Tamil,Smart TV,Debit Card,True,0,2021-08-06 20:25:03.641849,2024-08-20 20:25:03.641849,37,36547.64,0.82,Afternoon,1,Drama,2.3283052461657805,0
user_1201,52,Female,Delhi,Telugu,Smart TV,Wallet,True,0,2022-02-27 20:25:03.641852,2022-05-28 20:25:03.641852,3,3068.98,0.66,Night,2,Drama,4.256808972957883,1
user_1202,61,Female,Kolkata,Hindi,Tablet,Wallet,True,0,2023-04-14 20:25:03.641856,2024-02-08 20:25:03.641856,10,10203.58,0.83,Night,2,Romance,3.283753987416309,0
user_1203,61,Male,Delhi,Tamil,Laptop,Net Banking,True,1,2024-01-27 20:25:03.641859,2024-06-25 20:25:03.641859,5,5523.65,0.77,Evening,6,Horror,2.537590676972682,0
user_1204,34,Male,Delhi,Tamil,Smart TV,Net Banking,False,2,2024-08-07 20:25:03.641863,2025-01-04 20:25:03.641863,5,4250.4,0.99,Morning,7,Drama,5.869058111982324,1
user_1205,60,Female,Mumbai,Hindi,Smart TV,Credit Card,True,1,2022-12-13 20:25:03.641867,2023-05-12 20:25:03.641867,5,5090.07,0.78,Night,3,Sci-Fi,2.3058927987059237,0
user_1206,27,Female,Pune,Tamil,Smart TV,UPI,True,1,2021-09-22 20:25:03.641871,2022-01-20 20:25:03.641871,4,3778.93,0.36,Evening,6,Drama,3.295082276479323,0
user_1207,64,Female,Ahmedabad,Telugu,Smart TV,Credit Card,False,0,2021-12-01 20:25:03.641875,2024-12-15 20:25:03.641875,37,45422.31,0.82,Evening,7,Romance,2.140505091528024,0
user_1208,25,Male,Chennai,Marathi,Smart TV,UPI,False,0,2022-07-03 20:25:03.641878,2024-02-23 20:25:03.641878,20,22370.79,0.98,Morning,2,Thriller,3.2357306923123375,0
user_1209,46,Male,Pune,Bengali,Desktop,Debit Card,True,1,2024-03-20 20:25:03.641881,2025-10-11 20:25:03.641881,19,18912.73,0.72,Night,2,Romance,1.545466423438795,0
user_1210,26,Female,Hyderabad,Spanish,Laptop,Wallet,False,1,2023-05-21 20:25:03.641885,2026-09-02 20:25:03.641885,40,34177.86,0.42,Afternoon,7,Horror,4.060712751220439,1
user_1211,37,Male,Delhi,Hindi,Smart TV,Net Banking,False,0,2021-06-28 20:25:03.641888,2025-05-08 20:25:03.641888,47,51726.74,0.66,Afternoon,5,Thriller,3.3023910839145514,0
user_1212,69,Female,Mumbai,Bengali,Mobile,Wallet,False,0,2023-12-01 20:25:03.641891,2025-03-25 20:25:03.641891,16,17958.18,0.56,Night,5,Romance,2.6418374215194596,0
user_1213,63,Female,Hyderabad,Bengali,Smart TV,Net Banking,True,1,2022-09-10 20:25:03.641894,2025-03-28 20:25:03.641894,31,25309.76,0.57,Morning,4,Action,1.9549255641072372,0
user_1214,24,Male,Hyderabad,Hindi,Laptop,Debit Card,True,0,2023-06-21 20:25:03.641897,2026-07-05 20:25:03.641897,37,39501.43,0.69,Afternoon,3,Comedy,1.8098980460450675,0
user_1215,69,Male,Delhi,Tamil,Smart TV,Wallet,True,0,2024-07-01 20:25:03.641912,2026-08-20 20:25:03.641912,26,30547.41,0.45,Night,4,Documentary,1.9531903101699382,0
user_1216,42,Female,Delhi,Tamil,Smart TV,Debit Card,False,0,2022-08-25 20:25:03.641919,2023-08-20 20:25:03.641919,12,15124.31,0.98,Afternoon,6,Drama,2.728667644874858,0
user_1217,68,Female,Delhi,Spanish,Mobile,Wallet,True,2,2021-07-04 20:25:03.641923,2021-12-31 20:25:03.641923,6,4754.52,0.82,Afternoon,4,Drama,4.554181778279337,1
user_1218,24,Female,Hyderabad,Hindi,Laptop,Debit Card,True,0,2021-10-28 20:25:03.641926,2025-03-11 20:25:03.641926,41,43402.63,0.98,Night,4,Romance,0.8469346422738553,0
user_1219,20,Male,Bangalore,Hindi,Tablet,Credit Card,False,0,2022-07-12 20:25:03.641929,2025-10-24 20:25:03.641929,40,41412.91,0.61,Evening,1,Drama,3.2599931563827305,0
user_1220,30,Female,Delhi,English,Smart TV,Credit Card,False,2,2022-12-01 20:25:03.641932,2023-09-27 20:25:03.641932,10,9069.32,0.84,Evening,2,Horror,5.184933422158691,1
user_1221,18,Male,Chennai,Spanish,Mobile,Debit Card,True,0,2022-05-31 20:25:03.641935,2022-09-28 20:25:03.641935,4,4877.83,0.54,Afternoon,1,Drama,4.895532994849197,1
user_1222,59,Female,Kolkata,Marathi,Desktop,Credit Card,True,0,2021-12-14 20:25:03.641938,2022-01-13 20:25:03.641938,1,1209.52,0.58,Afternoon,1,Comedy,5.748884756341653,1
user_1223,24,Female,Delhi,Tamil,Tablet,Credit Card,True,0,2023-11-07 20:25:03.641941,2024-12-01 20:25:03.641941,13,15332.47,0.83,Evening,7,Sci-Fi,1.4537631855637785,0
user_1224,23,Female,Ahmedabad,Spanish,Mobile,Credit Card,False,0,2021-10-14 20:25:03.641944,2023-03-08 20:25:03.641944,17,15627.14,0.49,Morning,1,Drama,4.932107264150537,1
user_1225,31,Male,Pune,Bengali,Mobile,Net Banking,True,0,2023-11-14 20:25:03.641946,2024-02-12 20:25:03.641946,3,3364.84,0.35,Night,2,Romance,4.401321040388118,1
user_1226,48,Female,Pune,English,Desktop,Debit Card,True,0,2022-10-06 20:25:03.641949,2025-03-24 20:25:03.641949,30,37448.98,0.47,Night,7,Action,1.533202067424127,0
user_1227,20,Female,Delhi,English,Laptop,UPI,True,1,2022-04-11 20:25:03.641952,2023-02-05 20:25:03.641952,10,8294.4,0.88,Afternoon,4,Drama,3.0538698694991147,0
user_1228,39,Male,Kolkata,Tamil,Tablet,Wallet,False,0,2023-07-16 20:25:03.641956,2026-04-01 20:25:03.641956,33,32550.46,0.81,Night,4,Drama,2.830515353838512,0
user_1229,64,Male,Hyderabad,English,Mobile,Net Banking,True,0,2024-04-06 20:25:03.641958,2027-03-22 20:25:03.641958,36,40717.25,0.75,Morning,2,Romance,2.7794767005969896,0
user_1230,66,Male,Delhi,English,Mobile,Net Banking,True,0,2021-06-10 20:25:03.641962,2022-10-03 20:25:03.641962,16,17898.84,0.32,Night,1,Comedy,2.2870787259403835,0
user_1231,64,Female,Kolkata,Spanish,Laptop,UPI,False,1,2022-11-23 20:25:03.641964,2026-06-05 20:25:03.641964,43,40220.93,0.53,Evening,1,Documentary,4.0826641199273155,1
user_1232,24,Other,Delhi,Telugu,Tablet,Wallet,False,2,2023-08-10 20:25:03.641968,2024-07-05 20:25:03.641968,11,11152.89,0.8,Evening,5,Comedy,5.1710902734517985,1
user_1233,24,Other,Mumbai,Tamil,Desktop,UPI,True,0,2021-09-30 20:25:03.641970,2023-06-22 20:25:03.641970,21,18602.13,0.44,Morning,6,Drama,2.5790101320258674,0
user_1234,48,Female,Hyderabad,Bengali,Laptop,Net Banking,True,1,2023-06-24 20:25:03.641974,2024-08-17 20:25:03.641974,14,15275.48,0.91,Night,5,Documentary,1.1312960438268373,0
user_1235,69,Male,Mumbai,English,Desktop,Net Banking,True,0,2022-05-01 20:25:03.641977,2024-01-21 20:25:03.641977,21,18300.03,0.54,Afternoon,7,Thriller,2.450975587625907,0
user_1236,62,Male,Hyderabad,Bengali,Smart TV,Net Banking,True,0,2022-07-08 20:25:03.641979,2024-06-27 20:25:03.641979,24,24532.86,0.91,Evening,5,Horror,1.1085525587303615,0
user_1237,25,Female,Ahmedabad,Tamil,Laptop,Credit Card,False,0,2022-03-20 20:25:03.641982,2023-08-12 20:25:03.641982,17,20360.77,0.87,Evening,3,Comedy,2.606527318030127,0
user_1238,58,Male,Bangalore,Tamil,Mobile,Net Banking,True,1,2021-08-23 20:25:03.641986,2022-06-19 20:25:03.641986,10,9065.35,0.74,Afternoon,7,Action,2.8892731223385724,0
user_1239,38,Female,Bangalore,Hindi,Mobile,Credit Card,True,0,2022-12-24 20:25:03.641989,2023-03-24 20:25:03.641989,3,2713.65,0.53,Afternoon,6,Action,4.211627159484874,1
user_1240,40,Male,Pune,Hindi,Desktop,Net Banking,True,0,2021-07-16 20:25:03.641992,2024-04-01 20:25:03.641992,33,36005.69,0.68,Evening,1,Action,2.1022287756014695,0
user_1241,38,Female,Bangalore,Marathi,Desktop,Wallet,True,0,2024-04-04 20:25:03.641995,2025-02-28 20:25:03.641995,11,13127.46,0.76,Night,2,Drama,1.6243910381993705,0
user_1242,22,Male,Bangalore,Marathi,Desktop,Net Banking,True,2,2022-04-21 20:25:03.641998,2023-02-15 20:25:03.641998,10,10525.43,0.32,Evening,7,Drama,4.370933556345664,1
user_1243,23,Male,Delhi,English,Mobile,Wallet,False,1,2022-10-07 20:25:03.642001,2024-05-29 20:25:03.642001,20,19015.75,0.46,Night,6,Action,3.3490143016041154,0
user_1244,39,Female,Ahmedabad,Marathi,Desktop,Debit Card,True,1,2021-08-07 20:25:03.642004,2022-09-01 20:25:03.642004,13,14076.84,0.93,Evening,6,Horror,0.7399123907102527,0
user_1245,36,Male,Ahmedabad,Spanish,Desktop,Wallet,False,1,2023-10-06 20:25:03.642007,2026-10-20 20:25:03.642007,37,39120.0,0.64,Evening,4,Comedy,2.9646526808552696,0
user_1246,53,Female,Delhi,Tamil,Smart TV,UPI,True,0,2024-08-09 20:25:03.642034,2026-03-02 20:25:03.642034,19,19549.93,0.84,Afternoon,7,Romance,2.0062597880060133,0
user_1247,45,Male,Pune,Spanish,Mobile,Credit Card,False,0,2023-12-30 20:25:03.642038,2026-12-14 20:25:03.642038,36,40212.97,0.37,Evening,4,Comedy,3.7263172942197,1
user_1248,18,Male,Delhi,Bengali,Mobile,Credit Card,True,2,2024-06-05 20:25:03.642041,2025-08-29 20:25:03.642041,15,12705.68,0.5,Night,4,Comedy,2.7644006405798907,0
user_1249,41,Female,Ahmedabad,Bengali,Laptop,Wallet,False,1,2022-01-15 20:25:03.642044,2022-06-14 20:25:03.642044,5,4160.96,0.55,Evening,3,Comedy,4.351804141746639,1
user_1250,47,Male,Delhi,Telugu,Desktop,Debit Card,True,0,2023-06-29 20:25:03.642047,2025-01-19 20:25:03.642047,19,23845.27,0.72,Afternoon,6,Horror,1.5230445382282412,0
user_1251,39,Male,Hyderabad,Hindi,Smart TV,Wallet,True,1,2022-10-24 20:25:03.642050,2024-05-16 20:25:03.642050,19,16210.19,0.91,Evening,7,Drama,0.7279888751591158,0
user_1252,24,Male,Mumbai,Marathi,Mobile,Wallet,False,0,2021-07-09 20:25:03.642054,2023-11-26 20:25:03.642054,29,30760.89,0.58,Night,7,Comedy,2.984329426293522,0
user_1253,66,Male,Ahmedabad,Spanish,Desktop,Net Banking,True,2,2023-01-26 20:25:03.642057,2025-03-16 20:25:03.642057,26,24413.56,0.34,Afternoon,7,Horror,3.83786089224835,1
user_1254,64,Female,Kolkata,Marathi,Laptop,Credit Card,True,0,2024-02-22 20:25:03.642061,2027-08-05 20:25:03.642061,42,38756.36,0.71,Night,3,Thriller,1.3893116673111077,0
user_1255,26,Female,Pune,Spanish,Mobile,Debit Card,True,1,2023-09-27 20:25:03.642064,2027-04-09 20:25:03.642064,43,42224.41,0.83,Afternoon,7,Thriller,1.662220896543705,0
user_1256,57,Male,Delhi,Bengali,Tablet,Debit Card,True,0,2023-02-09 20:25:03.642068,2026-12-20 20:25:03.642068,47,45910.16,0.58,Evening,5,Thriller,1.8710178076777866,0
user_1257,20,Male,Chennai,Hindi,Desktop,Wallet,True,0,2021-11-01 20:25:03.642071,2025-06-13 20:25:03.642071,44,38227.4,0.88,Evening,2,Sci-Fi,1.5379152241186287,0
user_1258,62,Female,Chennai,Tamil,Mobile,UPI,False,0,2022-11-08 20:25:03.642074,2025-06-25 20:25:03.642074,32,29512.58,0.51,Evening,4,Romance,2.871565867397443,0
user_1259,44,Male,Kolkata,Tamil,Smart TV,Credit Card,True,0,2022-10-05 20:25:03.642078,2025-08-20 20:25:03.642078,35,41705.44,0.59,Afternoon,4,Romance,1.8482356398367394,0
user_1260,27,Male,Delhi,Hindi,Tablet,UPI,True,0,2024-07-06 20:25:03.642081,2026-05-27 20:25:03.642081,23,23054.04,0.62,Night,4,Romance,1.3484574256056072,0
user_1261,48,Female,Hyderabad,Telugu,Smart TV,Wallet,False,2,2024-10-17 20:25:03.642084,2028-03-30 20:25:03.642084,42,38325.14,0.85,Night,2,Thriller,4.155268621507267,1
user_1262,54,Male,Delhi,English,Laptop,Credit Card,False,0,2024-05-18 20:25:03.642087,2025-05-13 20:25:03.642087,12,14289.34,0.46,Night,7,Horror,3.045618636412371,0
user_1263,67,Male,Bangalore,Marathi,Laptop,Credit Card,True,0,2022-02-10 20:25:03.642091,2024-07-29 20:25:03.642091,30,32724.36,0.4,Night,6,Drama,2.2043223579527016,0
user_1264,44,Male,Hyderabad,Tamil,Desktop,Credit Card,False,1,2024-07-07 20:25:03.642094,2025-03-04 20:25:03.642094,8,6457.42,0.77,Night,6,Action,4.0625153368851885,1
user_1265,20,Male,Pune,Marathi,Tablet,Net Banking,True,0,2023-11-20 20:25:03.642097,2024-11-14 20:25:03.642097,12,11207.48,0.43,Night,1,Sci-Fi,3.3698181323860394,0
user_1266,49,Female,Kolkata,Marathi,Desktop,Credit Card,True,0,2021-06-14 20:25:03.642106,2023-07-04 20:25:03.642106,25,26329.71,0.67,Evening,4,Thriller,1.4994917307953393,0
user_1267,28,Female,Mumbai,English,Desktop,Credit Card,True,0,2023-01-07 20:25:03.642109,2023-03-08 20:25:03.642109,2,1824.55,0.99,Night,3,Action,2.633549732373088,0
user_1268,24,Female,Mumbai,Hindi,Laptop,Net Banking,True,1,2023-04-25 20:25:03.642112,2024-01-20 20:25:03.642112,9,10107.3,0.62,Night,2,Drama,3.3788044891914257,0
user_1269,45,Female,Chennai,Bengali,Tablet,Net Banking,False,2,2024-02-20 20:25:03.642115,2026-06-09 20:25:03.642115,28,26792.78,0.67,Evening,6,Romance,3.78092716567404,1
user_1270,54,Male,Pune,Bengali,Laptop,UPI,True,0,2023-12-06 20:25:03.642118,2027-02-18 20:25:03.642118,39,46419.16,0.38,Night,4,Comedy,2.172349737003709,0
user_1271,51,Female,Delhi,Telugu,Laptop,Net Banking,True,0,2024-01-10 20:25:03.642121,2025-09-01 20:25:03.642121,20,23768.3,0.94,Night,6,Drama,0.5762454767688818,0
user_1272,55,Female,Mumbai,Tamil,Laptop,Wallet,True,0,2022-01-05 20:25:03.642124,2025-08-17 20:25:03.642124,44,48053.56,0.37,Evening,4,Romance,2.1644025948980246,0
user_1273,67,Male,Pune,Tamil,Tablet,UPI,True,1,2022-05-20 20:25:03.642127,2024-09-06 20:25:03.642127,28,23159.57,0.48,Night,4,Thriller,1.7518413859638686,0
user_1274,62,Other,Pune,Bengali,Desktop,UPI,False,0,2023-05-05 20:25:03.642130,2026-04-19 20:25:03.642130,36,31348.01,0.98,Afternoon,1,Romance,3.4409226701971027,0
user_1275,52,Male,Mumbai,Hindi,Tablet,Credit Card,True,0,2021-11-18 20:25:03.642133,2023-12-08 20:25:03.642133,25,26984.06,0.66,Night,7,Thriller,1.3421251361311972,0
user_1276,56,Male,Hyderabad,Hindi,Laptop,Credit Card,True,0,2021-08-22 20:25:03.642136,2022-11-15 20:25:03.642136,15,14752.64,0.44,Afternoon,1,Sci-Fi,3.424445115389659,0
user_1277,47,Female,Hyderabad,Spanish,Mobile,UPI,False,0,2023-08-05 20:25:03.642140,2026-05-21 20:25:03.642140,34,32660.78,0.86,Evening,2,Romance,2.9908475172543088,0
